Population_2020,Population_2015,Population_2010,Population_2005,Area_Codes,Name(Japanese),Merged,Established after 2005,prefecture_romaji,latitude,longitude
0.0,0.0,0.0,11310.0,20345.0,真田町,1,0,Nagano Ken,36.44089,138.30361
0.0,0.0,0.0,24541.0,20341.0,丸子町,1,0,Nagano Ken,36.3236,138.2704
6612.0,7265.0,7707.0,8237.0,20324.0,立科町,0,0,Nagano Ken,36.2666666667,138.3
15555.0,15184.0,14738.0,14124.0,20323.0,御代田町,0,0,Nagano Ken,36.3166666667,138.5
19188.0,18994.0,19018.0,17144.0,20321.0,軽井沢町,0,0,Nagano Ken,36.3333333333,138.5833333333
10218.0,11186.0,12069.0,12980.0,20309.0,佐久穂町,0,0,Nagano Ken,36.15,138.4833333333
752.0,774.0,842.0,942.0,20307.0,北相木村,0,0,Nagano Ken,36.05,138.55
962.0,1005.0,1121.0,1151.0,20306.0,南相木村,0,0,Nagano Ken,36.0333333333,138.5333333333
3242.0,3408.0,3528.0,3494.0,20305.0,南牧村,0,0,Nagano Ken,36.0283,138.49214
4344.0,4607.0,4972.0,4759.0,20304.0,川上村,0,0,Nagano Ken,35.9666666667,138.5666666667
4353.0,4713.0,5180.0,5663.0,20303.0,小海町,0,0,Nagano Ken,36.0833333333,138.4666666667
94222.0,95282.0,96479.0,96266.0,20220.0,安曇野市,0,0,Nagano Ken,36.3,137.8833333333
30122.0,30107.0,30696.0,31271.0,20219.0,東御市,0,0,Nagano Ken,36.35,138.3166666667
58852.0,60298.0,62068.0,64022.0,20218.0,千曲市,0,0,Nagano Ken,36.5333333333,138.1166666667
98199.0,99368.0,100552.0,100462.0,20217.0,佐久市,0,0,Nagano Ken,36.2333333333,138.4666666667
67241.0,67135.0,67670.0,68346.0,20215.0,塩尻市,0,0,Nagano Ken,36.1,137.95
56400.0,55912.0,56391.0,57099.0,20214.0,茅野市,0,0,Nagano Ken,35.9833333333,138.15
19539.0,21438.0,23545.0,24960.0,20213.0,飯山市,0,0,Nagano Ken,36.85,138.35
26029.0,28041.0,29801.0,29798.0,20212.0,大町市,0,0,Nagano Ken,36.5,137.85
42338.0,43909.0,45638.0,46788.0,20211.0,中野市,0,0,Nagano Ken,36.7333333333,138.3666666667
32202.0,32759.0,33693.0,34417.0,20210.0,駒ヶ根市,0,0,Nagano Ken,35.7166666667,137.9333333333
66125.0,68271.0,71093.0,62869.0,20209.0,伊那市,0,0,Nagano Ken,35.8166666667,137.95
40991.0,42512.0,43997.0,45499.0,20208.0,小諸市,0,0,Nagano Ken,36.3166666667,138.4166666667
49559.0,50725.0,52168.0,53668.0,20207.0,須坂市,0,0,Nagano Ken,36.65,138.3
48729.0,50140.0,51200.0,53240.0,20206.0,諏訪市,0,0,Nagano Ken,36.0333333333,138.1
98164.0,101581.0,105335.0,108624.0,20205.0,飯田市,0,0,Nagano Ken,35.5,137.8166666667
47790.0,50128.0,52841.0,54699.0,20204.0,岡谷市,0,0,Nagano Ken,36.0666666667,138.0333333333
154055.0,156827.0,159597.0,123680.0,20203.0,上田市,0,0,Nagano Ken,36.4,138.2333333333
241145.0,243293.0,243037.0,227627.0,20202.0,松本市,0,0,Nagano Ken,36.2333333333,137.9666666667
372760.0,377598.0,381511.0,378512.0,20201.0,長野市,0,0,Nagano Ken,36.6333333333,138.1833333333
530.0,563.0,685.0,780.0,19443.0,丹波山村,0,0,Yamanashi Ken,35.7833333333,138.9166666667
684.0,726.0,816.0,1018.0,19442.0,小菅村,0,0,Yamanashi Ken,35.75,138.9333333333
26082.0,25329.0,25471.0,23943.0,19430.0,富士河口湖町,0,0,Yamanashi Ken,35.5,138.75
2824.0,2921.0,2964.0,2958.0,19429.0,鳴沢村,0,0,Yamanashi Ken,35.4666666667,138.7
5179.0,5208.0,5324.0,5440.0,19425.0,山中湖村,0,0,Yamanashi Ken,35.4,138.85
9237.0,8968.0,8635.0,8490.0,19424.0,忍野村,0,0,Yamanashi Ken,35.45,138.8333333333
4041.0,4342.0,4541.0,4850.0,19423.0,西桂町,0,0,Yamanashi Ken,35.5166666667,138.8333333333
1607.0,1743.0,1919.0,2051.0,19422.0,道志村,0,0,Yamanashi Ken,35.5166666667,139.0333333333
0.0,0.0,0.0,5975.0,19407.0,小淵沢町,1,0,Yamanashi Ken,35.86244,138.31894
0.0,0.0,0.0,17267.0,19385.0,田富町,1,0,Yamanashi Ken,35.59964,138.51728
20909.0,19505.0,17653.0,16764.0,19384.0,昭和町,0,0,Yamanashi Ken,35.6166666667,138.5333333333
0.0,0.0,0.0,10787.0,19383.0,玉穂町,1,0,Yamanashi Ken,35.60247,138.54417
14219.0,15294.0,16307.0,0.0,19368.0,富士川町,0,1,Yamanashi Ken,35.561111,138.461389
7156.0,8067.0,9011.0,10254.0,19366.0,南部町,0,0,Yamanashi Ken,35.24233,138.48606
10663.0,12669.0,14462.0,16334.0,19365.0,身延町,0,0,Yamanashi Ken,35.4666666667,138.4333333333
1098.0,1068.0,1246.0,1534.0,19364.0,早川町,0,0,Yamanashi Ken,35.4,138.35
0.0,0.0,0.0,4294.0,19362.0,鰍沢町,1,0,Yamanashi Ken,35.54664,138.45989
0.0,0.0,0.0,13111.0,19361.0,増穂町,1,0,Yamanashi Ken,35.56117,138.46131
14700.0,15673.0,17111.0,17939.0,19346.0,市川三郷町,0,0,Yamanashi Ken,35.55,138.5
0.0,0.0,0.0,1521.0,19341.0,上九一色村,1,0,Yamanashi Ken,35.476902,138.607557
0.0,0.0,0.0,3596.0,19328.0,豊富村,1,0,Yamanashi Ken,35.57181,138.55744
0.0,0.0,0.0,521.0,19327.0,芦川村,1,0,Yamanashi Ken,35.55342,138.66508
0.0,0.0,0.0,5505.0,19326.0,中道町,1,0,Yamanashi Ken,35.58922,138.57786
0.0,0.0,0.0,1496.0,19305.0,大和村,1,0,Yamanashi Ken,35.63869,138.77856
0.0,0.0,0.0,9199.0,19304.0,勝沼町,1,0,Yamanashi Ken,35.66564,138.72356
31216.0,31124.0,31322.0,0.0,19214.0,中央市,0,1,Yamanashi Ken,35.5833333333,138.5166666667
29237.0,31671.0,33927.0,0.0,19213.0,甲州市,0,1,Yamanashi Ken,35.7,138.7166666667
22669.0,24805.0,27114.0,28986.0,19212.0,上野原市,0,0,Yamanashi Ken,35.6166666667,139.1
66947.0,69559.0,70529.0,71190.0,19211.0,笛吹市,0,0,Yamanashi Ken,35.6333333333,138.6333333333
75313.0,74386.0,73807.0,74062.0,19210.0,甲斐市,0,0,Yamanashi Ken,35.63869,138.77856
44053.0,45111.0,46968.0,42169.0,19209.0,北杜市,0,0,Yamanashi Ken,35.7666666667,138.4166666667
69459.0,70828.0,72635.0,72055.0,19208.0,南アルプス市,0,0,Yamanashi Ken,35.6,138.45
29067.0,30680.0,32477.0,33801.0,19207.0,韮崎市,0,0,Yamanashi Ken,35.7,138.4333333333
22512.0,25419.0,28120.0,30879.0,19206.0,大月市,0,0,Yamanashi Ken,35.6,138.9333333333
33435.0,35141.0,36832.0,38686.0,19205.0,山梨市,0,0,Yamanashi Ken,35.6833333333,138.6833333333
31016.0,32002.0,33588.0,35017.0,19204.0,都留市,0,0,Yamanashi Ken,35.55,138.9
0.0,0.0,0.0,25227.0,19203.0,塩山市,1,0,Yamanashi Ken,35.70536,138.72956
46530.0,49003.0,50619.0,52572.0,19202.0,富士吉田市,0,0,Yamanashi Ken,35.4833333333,138.8
189591.0,193125.0,198992.0,194244.0,19201.0,甲府市,0,0,Yamanashi Ken,35.65,138.5666666667
14003.0,15257.0,16099.0,16780.0,18501.0,若狭町,0,0,Fukui Ken,35.5333333333,135.9
7910.0,8325.0,8580.0,0.0,18483.0,おおい町,0,1,Fukui Ken,35.4666666667,135.6166666667
0.0,0.0,0.0,6470.0,18482.0,大飯町,1,0,Fukui Ken,35.48114,135.61789
10326.0,10596.0,11062.0,11630.0,18481.0,高浜町,0,0,Fukui Ken,35.4833333333,135.55
0.0,0.0,0.0,2747.0,18462.0,名田庄村,1,0,Fukui Ken,35.40003,135.68211
9179.0,9914.0,10563.0,11023.0,18442.0,美浜町,0,0,Fukui Ken,35.60061,135.94058
0.0,0.0,0.0,10353.0,18426.0,清水町,1,0,Fukui Ken,36.03236,136.13606
0.0,0.0,0.0,1629.0,18424.0,越廼村,1,0,Fukui Ken,36.03903,136.01283
20118.0,21538.0,23160.0,23995.0,18423.0,越前町,0,0,Fukui Ken,35.9666666667,136.1166666667
10002.0,10799.0,11551.0,12274.0,18404.0,南越前町,0,0,Fukui Ken,35.8333333333,136.1833333333
2423.0,2638.0,3046.0,3405.0,18382.0,池田町,0,0,Fukui Ken,35.89028,136.34414
0.0,0.0,0.0,12953.0,18366.0,坂井町,1,0,Fukui Ken,36.16692,136.23128
0.0,0.0,0.0,23968.0,18365.0,春江町,1,0,Fukui Ken,36.13369,136.2195
0.0,0.0,0.0,32461.0,18364.0,丸岡町,1,0,Fukui Ken,36.149022,136.267061
0.0,0.0,0.0,22936.0,18361.0,三国町,1,0,Fukui Ken,36.21761,136.15756
0.0,0.0,0.0,669.0,18342.0,和泉村,1,0,Fukui Ken,35.90536,136.6689
0.0,0.0,0.0,3414.0,18323.0,上志比村,1,0,Fukui Ken,36.07817,136.39742
18965.0,19883.0,20647.0,6385.0,18322.0,永平寺町,0,0,Fukui Ken,36.0833333333,136.2833333333
0.0,0.0,0.0,10965.0,18321.0,松岡町,1,0,Fukui Ken,36.09225,136.29883
0.0,0.0,0.0,4942.0,18302.0,美山町,1,0,Fukui Ken,35.9872,136.36061
88481.0,90280.0,91900.0,0.0,18210.0,坂井市,0,1,Fukui Ken,36.1666666667,136.2166666667
80611.0,81524.0,85614.0,87742.0,18209.0,越前市,0,0,Fukui Ken,35.9,136.1666666667
27524.0,28729.0,29989.0,31081.0,18208.0,あわら市,0,0,Fukui Ken,36.2,136.2166666667
68302.0,68284.0,67450.0,66831.0,18207.0,鯖江市,0,0,Fukui Ken,35.95,136.1833333333
22150.0,24125.0,25466.0,26961.0,18206.0,勝山市,0,0,Fukui Ken,36.05,136.5
31286.0,33109.0,35291.0,37174.0,18205.0,大野市,0,0,Fukui Ken,35.9666666667,136.4833333333
28991.0,29670.0,31340.0,32182.0,18204.0,小浜市,0,0,Fukui Ken,35.4833333333,135.7333333333
64264.0,66165.0,67760.0,68402.0,18202.0,敦賀市,0,0,Fukui Ken,35.6333333333,136.05
262328.0,265904.0,266796.0,252220.0,18201.0,福井市,0,0,Fukui Ken,36.05,136.2166666667
15687.0,17568.0,19565.0,21792.0,17463.0,能登町,0,0,Ishikawa Ken,37.3,137.15
0.0,0.0,0.0,7522.0,17462.0,門前町,1,0,Ishikawa Ken,37.28739,136.76803
7890.0,8786.0,9735.0,10549.0,17461.0,穴水町,0,0,Ishikawa Ken,37.2166666667,136.9
16540.0,17571.0,18535.0,18959.0,17407.0,中能登町,0,0,Ishikawa Ken,36.9833333333,136.9
12121.0,13174.0,14277.0,15236.0,17386.0,宝達志水町,0,0,Ishikawa Ken,36.85,136.7833333333
18630.0,20422.0,22216.0,23790.0,17384.0,志賀町,0,0,Ishikawa Ken,37.0,136.7666666667
26574.0,26987.0,26927.0,26896.0,17365.0,内灘町,0,0,Ishikawa Ken,36.65,136.6333333333
36957.0,36968.0,36940.0,35712.0,17361.0,津幡町,0,0,Ishikawa Ken,36.6666666667,136.7166666667
0.0,0.0,51885.0,47977.0,17344.0,野々市町,1,0,Ishikawa Ken,36.51942,136.60978
6135.0,6347.0,6147.0,5677.0,17324.0,川北町,0,0,Ishikawa Ken,36.4666666667,136.5333333333
57238.0,55099.0,0.0,0.0,17212.0,野々市市,0,1,Ishikawa Ken,36.516666666666666,136.61666666666667
48523.0,48881.0,48680.0,47207.0,17211.0,能美市,0,0,Ishikawa Ken,36.4333333333,136.4833333333
110408.0,109287.0,110459.0,109450.0,17210.0,白山市,0,0,Ishikawa Ken,36.5,136.55
34889.0,34219.0,34651.0,34847.0,17209.0,かほく市,0,0,Ishikawa Ken,36.7166666667,136.7
20407.0,21729.0,23032.0,24517.0,17207.0,羽咋市,0,0,Ishikawa Ken,36.8833333333,136.7666666667
63220.0,67186.0,71887.0,74982.0,17206.0,加賀市,0,0,Ishikawa Ken,36.3,136.3
12929.0,14625.0,16300.0,18050.0,17205.0,珠洲市,0,0,Ishikawa Ken,37.4333333333,137.25
24608.0,27216.0,29858.0,25301.0,17204.0,輪島市,0,0,Ishikawa Ken,37.3833333333,136.8833333333
106216.0,106919.0,108433.0,109084.0,17203.0,小松市,0,0,Ishikawa Ken,36.4,136.4333333333
50300.0,55325.0,57900.0,61871.0,17202.0,七尾市,0,0,Ishikawa Ken,37.0333333333,136.9666666667
463254.0,465699.0,462361.0,454607.0,17201.0,金沢市,0,0,Ishikawa Ken,36.55,136.65
0.0,0.0,0.0,13544.0,16422.0,福岡町,1,0,Toyama Ken,36.70764,136.92383
0.0,0.0,0.0,10305.0,16384.0,大島町,1,0,Toyama Ken,36.73267,137.06311
0.0,0.0,0.0,2019.0,16383.0,下村,1,0,Toyama Ken,36.74072,137.14856
0.0,0.0,0.0,12390.0,16382.0,大門町,1,0,Toyama Ken,36.72242,137.04861
0.0,0.0,0.0,32948.0,16381.0,小杉町,1,0,Toyama Ken,36.71222,137.09956
11081.0,12246.0,13651.0,14700.0,16343.0,朝日町,0,0,Toyama Ken,36.94617,137.55994
23839.0,25335.0,27182.0,28005.0,16342.0,入善町,0,0,Toyama Ken,36.9333333333,137.5
0.0,0.0,0.0,6151.0,16341.0,宇奈月町,1,0,Toyama Ken,36.85725,137.55531
24792.0,26317.0,27466.0,28011.0,16323.0,立山町,0,0,Toyama Ken,36.65,137.3
19351.0,20930.0,21965.0,23039.0,16322.0,上市町,0,0,Toyama Ken,36.6833333333,137.35
3132.0,2982.0,2967.0,2673.0,16321.0,舟橋村,0,0,Toyama Ken,36.7,137.3
90742.0,92308.0,93588.0,0.0,16211.0,射水市,0,1,Toyama Ken,36.7,137.0833333333
47937.0,51327.0,54724.0,58140.0,16210.0,南砺市,0,0,Toyama Ken,36.5833333333,136.9166666667
28983.0,30399.0,32067.0,33533.0,16209.0,小矢部市,0,0,Toyama Ken,36.6666666667,136.8666666667
48154.0,49000.0,49410.0,49429.0,16208.0,砺波市,0,0,Toyama Ken,36.6333333333,136.95
39638.0,40991.0,41852.0,36543.0,16207.0,黒部市,0,0,Toyama Ken,36.8666666667,137.4333333333
32349.0,32755.0,33676.0,34002.0,16206.0,滑川市,0,0,Toyama Ken,36.75,137.3333333333
43950.0,47992.0,51726.0,54495.0,16205.0,氷見市,0,0,Toyama Ken,36.85,136.9833333333
40535.0,42935.0,44959.0,46331.0,16204.0,魚津市,0,0,Toyama Ken,36.8166666667,137.4
0.0,0.0,0.0,36547.0,16203.0,新湊市,1,0,Toyama Ken,36.78247,137.07953
166393.0,172125.0,176061.0,167685.0,16202.0,高岡市,0,0,Toyama Ken,36.75,137.0166666667
413938.0,418686.0,421953.0,421239.0,16201.0,富山市,0,0,Toyama Ken,36.6833333333,137.2
353.0,370.0,366.0,438.0,15586.0,粟島浦村,0,0,Niigata Ken,38.4666666667,139.25
0.0,0.0,0.0,7291.0,15585.0,山北町,1,0,Niigata Ken,38.5145,139.53406
0.0,0.0,0.0,11489.0,15584.0,朝日村,1,0,Niigata Ken,38.26844,139.53853
0.0,0.0,0.0,10135.0,15583.0,神林村,1,0,Niigata Ken,38.18283,139.45644
0.0,0.0,0.0,11105.0,15582.0,荒川町,1,0,Niigata Ken,38.12406,139.44383
5144.0,5832.0,6438.0,7019.0,15581.0,関川村,0,0,Niigata Ken,38.0833333333,139.55
4380.0,4775.0,4800.0,4806.0,15504.0,刈羽村,0,0,Niigata Ken,37.4166666667,138.6166666667
8989.0,10029.0,10881.0,11719.0,15482.0,津南町,0,0,Niigata Ken,37.0,138.65
7767.0,8046.0,8396.0,8713.0,15461.0,湯沢町,0,0,Niigata Ken,36.9333333333,138.8166666667
0.0,0.0,0.0,5233.0,15441.0,川口町,1,0,Niigata Ken,37.27036,138.86117
0.0,0.0,0.0,11636.0,15406.0,寺泊町,1,0,Niigata Ken,37.64497,138.77022
4113.0,4528.0,4907.0,5338.0,15405.0,出雲崎町,0,0,Niigata Ken,37.5166666667,138.7
0.0,0.0,0.0,4803.0,15404.0,和島村,1,0,Niigata Ken,37.57544,138.77217
0.0,0.0,0.0,7273.0,15403.0,与板町,1,0,Niigata Ken,37.54078,138.8095
9965.0,11680.0,13303.0,14703.0,15385.0,阿賀町,0,0,Niigata Ken,37.6666666667,139.45
11227.0,12188.0,12791.0,13363.0,15361.0,田上町,0,0,Niigata Ken,37.6833333333,139.05
0.0,0.0,0.0,28713.0,15345.0,巻町,1,0,Niigata Ken,37.76033,138.88925
0.0,0.0,0.0,24893.0,15344.0,吉田町,1,0,Niigata Ken,37.68569,138.87961
0.0,0.0,0.0,15121.0,15343.0,分水町,1,0,Niigata Ken,37.62647,138.83961
7705.0,8209.0,8582.0,8545.0,15342.0,弥彦村,0,0,Niigata Ken,37.6833333333,138.85
0.0,0.0,0.0,19680.0,15322.0,村松町,1,0,Niigata Ken,37.69347,139.17453
14259.0,14040.0,13724.0,13497.0,15307.0,聖籠町,0,0,Niigata Ken,37.9666666667,139.2666666667
28509.0,30198.0,31424.0,32813.0,15227.0,胎内市,0,0,Niigata Ken,38.05,139.4
54851.0,58568.0,61624.0,63329.0,15226.0,南魚沼市,0,0,Niigata Ken,37.05,138.8666666667
34483.0,37352.0,40361.0,43555.0,15225.0,魚沼市,0,0,Niigata Ken,37.2166666667,138.95
51492.0,57255.0,62727.0,67386.0,15224.0,佐渡市,0,0,Niigata Ken,38.0166666667,138.3666666667
40696.0,43415.0,45560.0,47043.0,15223.0,阿賀野市,0,0,Niigata Ken,37.8333333333,139.2166666667
188047.0,196987.0,203899.0,208082.0,15222.0,上越市,0,0,Niigata Ken,37.1333333333,138.2333333333
47625.0,51404.0,54550.0,37282.0,15218.0,五泉市,0,0,Niigata Ken,37.7333333333,139.1666666667
30383.0,33199.0,35457.0,37831.0,15217.0,妙高市,0,0,Niigata Ken,37.0166666667,138.25
40765.0,44162.0,47702.0,49844.0,15216.0,糸魚川市,0,0,Niigata Ken,37.0333333333,137.85
0.0,0.0,0.0,23168.0,15215.0,栃尾市,1,0,Niigata Ken,37.48039,138.99264
77201.0,79784.0,81876.0,43255.0,15213.0,燕市,0,0,Niigata Ken,37.6833333333,138.8666666667
57418.0,62442.0,66427.0,30685.0,15212.0,村上市,0,0,Niigata Ken,38.2166666667,139.4666666667
39237.0,40608.0,41862.0,42668.0,15211.0,見附市,0,0,Niigata Ken,37.5166666667,138.9
49820.0,54917.0,58911.0,62058.0,15210.0,十日町市,0,0,Niigata Ken,37.1166666667,138.75
25441.0,27852.0,29762.0,31482.0,15209.0,加茂市,0,0,Niigata Ken,37.65,139.0333333333
34096.0,36498.0,38600.0,39956.0,15208.0,小千谷市,0,0,Niigata Ken,37.3,138.7833333333
94927.0,98611.0,101202.0,104634.0,15206.0,新発田市,0,0,Niigata Ken,37.95,139.3166666667
81526.0,86833.0,91451.0,94648.0,15205.0,柏崎市,0,0,Niigata Ken,37.3666666667,138.55
94642.0,99192.0,102292.0,104749.0,15204.0,三条市,0,0,Niigata Ken,37.6333333333,138.95
266936.0,275133.0,282674.0,236344.0,15202.0,長岡市,0,0,Niigata Ken,37.4333333333,138.8333333333
789275.0,810157.0,811901.0,785134.0,15100.0,新潟市,0,0,Niigata Ken,37.9,139.0333333333
0.0,0.0,0.0,10823.0,14424.0,藤野町,1,0,Kanagawa Ken,35.61508,139.15517
0.0,0.0,0.0,10347.0,14423.0,相模湖町,1,0,Kanagawa Ken,35.61456,139.18894
0.0,0.0,0.0,28695.0,14422.0,津久井町,1,0,Kanagawa Ken,35.58647,139.2565
0.0,0.0,0.0,23067.0,14421.0,城山町,1,0,Kanagawa Ken,35.59569,139.30267
3038.0,3214.0,3459.0,3507.0,14402.0,清川村,0,0,Kanagawa Ken,35.4666666667,139.2666666667
39869.0,40343.0,42089.0,42045.0,14401.0,愛川町,0,0,Kanagawa Ken,35.5166666667,139.3166666667
23426.0,25026.0,26848.0,27430.0,14384.0,湯河原町,0,0,Kanagawa Ken,35.1333333333,139.1
6722.0,7333.0,8212.0,8714.0,14383.0,真鶴町,0,0,Kanagawa Ken,35.15,139.1333333333
11293.0,11786.0,13853.0,14206.0,14382.0,箱根町,0,0,Kanagawa Ken,35.2166666667,139.1
18329.0,17013.0,16369.0,15123.0,14366.0,開成町,0,0,Kanagawa Ken,35.3333333333,139.1166666667
9761.0,10724.0,11764.0,12655.0,14364.0,山北町,0,0,Kanagawa Ken,35.36058,139.08383
10836.0,11171.0,11676.0,12399.0,14363.0,松田町,0,0,Kanagawa Ken,35.3333333333,139.1333333333
17129.0,17033.0,17972.0,17530.0,14362.0,大井町,0,0,Kanagawa Ken,35.3166666667,139.15
9300.0,9679.0,10010.0,10173.0,14361.0,中井町,0,0,Kanagawa Ken,35.3166666667,139.2166666667
27564.0,28378.0,29522.0,30247.0,14342.0,二宮町,0,0,Kanagawa Ken,35.299528,139.255528
31634.0,31550.0,33032.0,32590.0,14341.0,大磯町,0,0,Kanagawa Ken,35.3,139.3
48348.0,47936.0,47672.0,47457.0,14321.0,寒川町,0,0,Kanagawa Ken,35.3666666667,139.3833333333
31665.0,32096.0,32766.0,31531.0,14301.0,葉山町,0,0,Kanagawa Ken,35.2666666667,139.5833333333
83913.0,84460.0,83167.0,81767.0,14218.0,綾瀬市,0,0,Kanagawa Ken,35.4333333333,139.4166666667
40841.0,43306.0,44020.0,44134.0,14217.0,南足柄市,0,0,Kanagawa Ken,35.3166666667,139.1
132325.0,128737.0,129436.0,128174.0,14216.0,座間市,0,0,Kanagawa Ken,35.4833333333,139.4
136516.0,130190.0,127707.0,123764.0,14215.0,海老名市,0,0,Kanagawa Ken,35.4333333333,139.3833333333
101780.0,101514.0,101039.0,100579.0,14214.0,伊勢原市,0,0,Kanagawa Ken,35.4,139.3
239169.0,232922.0,228186.0,221220.0,14213.0,大和市,0,0,Kanagawa Ken,35.4833333333,139.45
223705.0,225714.0,224420.0,222403.0,14212.0,厚木市,0,0,Kanagawa Ken,35.4333333333,139.35
162439.0,167378.0,170145.0,168317.0,14211.0,秦野市,0,0,Kanagawa Ken,35.3666666667,139.2166666667
42069.0,45289.0,48352.0,49861.0,14210.0,三浦市,0,0,Kanagawa Ken,35.1333333333,139.6166666667
57060.0,57425.0,58302.0,58033.0,14208.0,逗子市,0,0,Kanagawa Ken,35.2833333333,139.5666666667
242389.0,239348.0,235081.0,228420.0,14207.0,茅ヶ崎市,0,0,Kanagawa Ken,35.3333333333,139.4
188856.0,194086.0,198327.0,198741.0,14206.0,小田原市,0,0,Kanagawa Ken,35.25,139.15
436905.0,423894.0,409657.0,396014.0,14205.0,藤沢市,0,0,Kanagawa Ken,35.3333333333,139.4833333333
172710.0,173019.0,174314.0,171158.0,14204.0,鎌倉市,0,0,Kanagawa Ken,35.3166666667,139.5333333333
258422.0,258227.0,260780.0,258958.0,14203.0,平塚市,0,0,Kanagawa Ken,35.3333333333,139.3333333333
388078.0,406586.0,418325.0,426178.0,14201.0,横須賀市,0,0,Kanagawa Ken,35.2666666667,139.6666666667
725493.0,720780.0,717544.0,628698.0,14150.0,相模原市,0,0,Kanagawa Ken,35.5666666667,139.3666666667
1538262.0,1475213.0,1425512.0,1327011.0,14130.0,川崎市,0,0,Kanagawa Ken,35.5166666667,139.7
3777491.0,3724844.0,3688773.0,3579628.0,14100.0,横浜市,0,0,Kanagawa Ken,35.4333333333,139.6333333333
2929.0,3022.0,2785.0,2723.0,13421.0,小笠原村,0,0,Tokyo To,27.0833333333,142.1833333333
169.0,178.0,201.0,214.0,13402.0,青ヶ島村,0,0,Tokyo To,32.466361,139.763361
7042.0,7613.0,8231.0,8837.0,13401.0,八丈町,0,0,Tokyo To,33.1,139.7833333333
323.0,335.0,348.0,292.0,13382.0,御蔵島村,0,0,Tokyo To,33.8833333333,139.5833333333
2273.0,2482.0,2676.0,2439.0,13381.0,三宅村,0,0,Tokyo To,34.0666666667,139.55
1855.0,1891.0,1889.0,2068.0,13364.0,神津島村,0,0,Tokyo To,34.2,139.1333333333
2441.0,2749.0,2883.0,3161.0,13363.0,新島村,0,0,Tokyo To,34.3666666667,139.25
327.0,337.0,341.0,308.0,13362.0,利島村,0,0,Tokyo To,34.5166666667,139.2666666667
7102.0,7884.0,8461.0,8702.0,13361.0,大島町,0,0,Tokyo To,34.75014,139.3555
4750.0,5234.0,6045.0,6741.0,13308.0,奥多摩町,0,0,Tokyo To,35.8,139.0833333333
2003.0,2209.0,2558.0,2930.0,13307.0,檜原村,0,0,Tokyo To,35.7166666667,139.1333333333
16958.0,17446.0,16650.0,15941.0,13305.0,日の出町,0,0,Tokyo To,35.7333333333,139.25
31765.0,33445.0,33497.0,33691.0,13303.0,瑞穂町,0,0,Tokyo To,35.7666666667,139.35
207388.0,200012.0,196511.0,189735.0,13229.0,西東京市,0,0,Tokyo To,35.7166666667,139.5333333333
79292.0,80954.0,80868.0,79587.0,13228.0,あきる野市,0,0,Tokyo To,35.7166666667,139.2833333333
54326.0,55833.0,57032.0,56514.0,13227.0,羽村市,0,0,Tokyo To,35.7666666667,139.3
93151.0,87636.0,84835.0,76492.0,13225.0,稲城市,0,0,Tokyo To,35.6333333333,139.5
146951.0,146631.0,147648.0,145877.0,13224.0,多摩市,0,0,Tokyo To,35.6333333333,139.4333333333
70829.0,71229.0,70053.0,66553.0,13223.0,武蔵村山市,0,0,Tokyo To,35.75,139.3833333333
115271.0,116632.0,116546.0,115330.0,13222.0,東久留米市,0,0,Tokyo To,35.75,139.5166666667
76208.0,74864.0,74104.0,73529.0,13221.0,清瀬市,0,0,Tokyo To,35.7833333333,139.5166666667
83901.0,85157.0,83068.0,79353.0,13220.0,東大和市,0,0,Tokyo To,35.7333333333,139.4166666667
84772.0,80249.0,78751.0,78319.0,13219.0,狛江市,0,0,Tokyo To,35.6333333333,139.5666666667
56414.0,58395.0,59796.0,61074.0,13218.0,福生市,0,0,Tokyo To,35.7333333333,139.3166666667
77130.0,73655.0,75510.0,72667.0,13215.0,国立市,0,0,Tokyo To,35.6833333333,139.4333333333
129242.0,122742.0,120650.0,117604.0,13214.0,国分寺市,0,0,Tokyo To,35.7,139.45
151815.0,149956.0,153557.0,144929.0,13213.0,東村山市,0,0,Tokyo To,35.75,139.4666666667
190435.0,186283.0,180052.0,176538.0,13212.0,日野市,0,0,Tokyo To,35.6666666667,139.3833333333
198739.0,190005.0,187035.0,183796.0,13211.0,小平市,0,0,Tokyo To,35.7166666667,139.4666666667
126074.0,121396.0,118852.0,114112.0,13210.0,小金井市,0,0,Tokyo To,35.6833333333,139.5
431079.0,432348.0,426987.0,405534.0,13209.0,町田市,0,0,Tokyo To,35.5333333333,139.4333333333
242614.0,229061.0,223593.0,216119.0,13208.0,調布市,0,0,Tokyo To,35.65,139.5333333333
113949.0,111539.0,112297.0,110143.0,13207.0,昭島市,0,0,Tokyo To,35.7,139.35
262790.0,260274.0,255506.0,245623.0,13206.0,府中市,0,0,Tokyo To,35.6666666667,139.4666666667
133535.0,137381.0,139339.0,142354.0,13205.0,青梅市,0,0,Tokyo To,35.7833333333,139.2666666667
195391.0,186936.0,186083.0,177016.0,13204.0,三鷹市,0,0,Tokyo To,35.6833333333,139.55
150149.0,144730.0,138734.0,137525.0,13203.0,武蔵野市,0,0,Tokyo To,35.7166666667,139.55
183581.0,176295.0,179668.0,172566.0,13202.0,立川市,0,0,Tokyo To,35.6833333333,139.4166666667
579355.0,577513.0,580053.0,560012.0,13201.0,八王子市,0,0,Tokyo To,35.6666666667,139.3
